,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment
1553,1.28E+18,7/14/20,"This year’s 4th of July weekend was just great - from the #wildlife (this massive domesticated bunny was adorable but we also saw a black bear cub in the wild!), to the American-ness of the entire experience and the… https://t.co/rai2QBnIQQ",169154127,fbd6d2f5a4e4a15e,"California, USA",-119.590385,37.7469,TUOLUMNE,1,joy
1554,1.28E+18,7/14/20,@Dave_Draws Look at that sweet bear 🐻,84254415,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
1555,1.28E+18,7/15/20,@SLIKKRIC A bear got them TEEF,2908192773,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
1556,1.28E+18,7/15/20,there is a BEAR wandering around up the street from my house ??????? wtf lol,1.11E+18,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
1557,1.28E+18,7/17/20,Ooo a bear https://t.co/B8WFuRg81n,4254951,5ef5b7f391e30aff,"Berkeley, CA",-122.264915,37.860676,CONTRA COSTA,1,joy
1558,1.28E+18,7/18/20,"celeste: I think it's brown bear, but okay 😂",9.97E+17,2d6aea733609e3e4,"South San Gabriel, CA",-118.14662,34.086224,LOS ANGELES,1,neutral
1559,1.28E+18,7/19/20,"Lake Edison fishing over-nighter with a buddy. Great time - beautiful lake! One thing though...., a pretty good size bear came into our camp searching for food. We were checking out the constellations about 30 feet… https://t.co/WBeRXqrHdb",49822345,fbd6d2f5a4e4a15e,"California, USA",-118.98722,37.37,FRESNO,1,joy
1560,1.28E+18,7/19/20,That’s wild. That’s the most aggressive bear too https://t.co/etPwCgDkwe,9.22E+17,3134f9d2892d2685,"Hawthorne, CA",-118.36669,33.909264,LOS ANGELES,1,neutral
1561,1.28E+18,7/19/20,@LionDarrin @mdendorfer Needless to say I was still terrified of the bear because it was a reservation of mine to camp. She was so pissed we encountered one. Her first time in hundreds of camping. But it was worth it. Took me somewhere I never would’ve gone on my own. https://t.co/eqMlMC9QJ3,23716936,0742517d53e00505,"Ukiah, CA",-123.23314,39.188705,MENDOCINO,1,anger
1563,1.28E+18,7/19/20,"Live view of a creepy dude trying to dance with someone at a club....

Oh shit nvm it’s a bear https://t.co/JT1psoRWX1",2446627160,0807c31007ea6b4b,"Hemet, CA",-116.96908,33.700134,RIVERSIDE,1,disgust
1564,1.29E+18,7/20/20,"This poor bear doing the walk of shame , so depressing. Hope things get better for my man 🤣 https://t.co/BCfCpqfERd",906962466,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,sadness
1566,1.29E+18,7/20/20,"I love hiking solo but also love being with friends. Went to Tokopah Falls with a good friend this morning; we saw a bear on the trail. Another hiker came down and said she just saw a mama and 2 cubs. So 4 bears were on the trail, we turned back. Went to Cresent Meadow instead. https://t.co/hWUQt8QYF2",399904801,d3a7f19316bddcf6,"Clovis, CA",-119.65179,36.802025,FRESNO,1,fear
1567,1.29E+18,7/20/20,"TBF, the bear was being pretty purvey. https://t.co/CQcfBkMrvx",48799264,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,neutral
1568,1.29E+18,7/20/20,The first bear had me weak 😂 https://t.co/rzkCXXINBK,380109186,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,neutral
1570,1.29E+18,7/20/20,@jennymilk @CBS8 @thecwsandiego @StellaNews8 @EricNews8 Yes they did the right thing by standing still if they would’ve ran away and the bear would chase them for sure. Crazy how calm they stayed 🐻💪🐻 And once she had a chance to get away she did,1419004466,dfb4dd1ba29fead1,"Bonita, CA",-117.00652,32.707985,SAN DIEGO,1,fear
1571,1.29E+18,7/20/20,@askjillian @lizkroman Good thing that bear wasn’t hungry!!!!!,303401910,d838baf51d1c629d,"Fontana, CA",-117.49667,34.0738,SAN BERNARDINO,1,surprise
1572,1.29E+18,7/20/20,@va_cc11 Worst thing you could do is run. That is behavior of prey animals.Bear keeps sniffing/ must be food around. They were foolish to go out without a loud noise maker. There are some proactive things they should have done before Bear got that close.,8.72E+17,b1b6fc646de75904,"Los Banos, CA",-120.88953,37.069103,MERCED,1,anger
1573,1.29E+18,7/20/20,saw a black bear in Yellowstone https://t.co/JCXbeySfsc,3315560037,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
1574,1.29E+18,7/21/20,The bear holds the door so is it doesn’t swing back 😯 https://t.co/LtSgOX7qcD,261821390,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
1575,1.29E+18,7/21/20,fought a bear at sequoia wbu https://t.co/h4m5yHii66,4498762103,1068d57474147001,Sequoia National Park,-118.87024,36.527195,TULARE,1,neutral
1577,1.29E+18,7/21/20,Just saw our first bear! Chunk munk enjoying her time! #hattiegrace @ Yosemite National Park https://t.co/ef8ayfkbpU,58509542,fbd6d2f5a4e4a15e,"California, USA",-119.590385,37.7469,MARIPOSA,1,joy
1578,1.29E+18,7/22/20,"Man, this was totally a different experience... in the lake. Walking around, slipping, getting scratched up by those darn rocks. Water was cool... they caught crawdads, a bear broke into… https://t.co/8TAFvzECrR",2199145446,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.9738,38.9451,EL DORADO,1,fear
1580,1.29E+18,7/22/20,This bear knows how to make an entrance. https://t.co/ah24dBmh4M via @HuffPostWeird,1138511886,f6abc2be7eacfe4e,"Loma Linda, CA",-117.280075,34.068832,SAN BERNARDINO,1,neutral
1581,1.29E+18,7/22/20,Saw a bear last night and two nights ago at the stop sign of our street. She was super chill and just eating berries off the bushes!,7.16E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
1582,1.29E+18,7/22/20,"Knock knock!
Who’s there?
Oh you know, just a bear.👇🏽 https://t.co/l07ySsqLsK",24245320,e1e35d357ceefa52,"Redondo Beach, CA",-118.368904,33.81898,LOS ANGELES,1,surprise
1583,1.29E+18,7/23/20,Take a look at this cute little black bear caught sneaking some lemons at a neighborhood backyard near Jacks Peak over the weekend. Credit: Jackie Hamilton 🎥 https://t.co/YE7Kd9i5x0,255681832,49af5b43d4963f4c,"Monterey, CA",-121.89123,36.59996,MONTEREY,1,neutral
1584,1.29E+18,7/24/20,Had a bear kill my opps for me in #GhostsofTsushima 😂,731561156,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,fear
1586,1.29E+18,7/26/20,This bear has its legs crossed ☠️ https://t.co/GnL0KiSyfL,11820442,01282a8563b05f28,"Rancho Mirage, CA",-116.42622,33.77456,RIVERSIDE,1,neutral
1587,1.29E+17,10/25/11,@robertalvis someone told me there was a bear spotted by Sierra college haha,133917279,c98b6d080d712840,"Rocklin, CA",-121.26875,38.79622,PLACER,1,surprise
1589,1.29E+18,7/26/20,Found a strange bear @ Santee Lakes https://t.co/dYYusMiFwl,115136874,04ed8141edf1aba0,"Santee, CA",-117.00669,32.855087,SAN DIEGO,1,neutral
1590,1.29E+18,7/27/20,Once again I had a blast with the homies!!! Thank for all the help guys and I hope you guys had fun too!!! Also survivng a bear in the camp hahahaaha 😅 And happy bday to two of the dopest people elzthegod &amp;… https://t.co/tsh8X69e0a,297069938,59aa59a4f640381b,"Mammoth Lakes, CA",-118.990326,37.635666,MONO,1,joy
1591,1.29E+18,7/27/20,"Just after sunrise I sat alone under Half Dome and watched a bear cub play with their mom for nearly 20 minutes. I’m not sure anything will ever, ever top that experience… https://t.co/kulY3KIaom",190301962,fbd6d2f5a4e4a15e,"California, USA",-119.599,37.9758,TUOLUMNE,1,neutral
1592,1.29E+18,7/27/20,3 cubs and a momma bear join our cabin 🤪 https://t.co/xAb8U0NGfb,1.11E+18,07d9d27093083000,Rubicon Bay,-120.10385,39.05151,PLACER,1,neutral
1593,1.29E+18,7/27/20,"i’m sitting outside on the patio and i think there’s literally a bear near me i keep on hearing growling. if me and the bear end up fighting, someone help the bear not me",1.03E+18,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,fear
1594,1.29E+18,7/27/20,That’s a bear bro he would’ve mangled that door off even if it was locked lol https://t.co/m6VHWODZpO,785757319,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,disgust
1595,1.29E+18,7/27/20,We went to the sequoias last week. Saw a tree or two. Also there was a bear. https://t.co/kbkoAi1jtQ,7.49E+17,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,neutral
1596,1.29E+18,7/28/20,I almost ran over a baby bear 😭 🐻,2358789301,00d0ff93116cac93,"Pollock Pines, CA",-120.56439,38.780334,EL DORADO,1,fear
1597,1.29E+18,7/28/20,And I can’t believe I saw a bear!!!,149015081,2008b1cea656f14b,"Baldwin Park, CA",-117.92995,34.082493,LOS ANGELES,1,surprise
1598,1.29E+18,7/29/20,But a black bear https://t.co/EHHJSAfhG3,626936042,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
1599,1.29E+18,7/29/20,"As I was looking through the camera viewfinder to set up this shot, a bear walked right past me on the trail 😂 I heard him shuffling along behind me. He couldn’t have cared less that I was there, or how in awe of… https://t.co/VD2M0rde78",13927942,fbd6d2f5a4e4a15e,"California, USA",-118.67285,36.789272,FRESNO,1,fear
1600,1.29E+18,7/30/20,@publiclandlvr @LassenNPS Now THAT’S a great bear pic! Here’s a video snippet my wife took of a mama and some cubs (count them) today just across town... https://t.co/dCb0labINB,1378355336,0e1b728605553000,Tahoe National Forest,-120.10398,39.141487,PLACER,1,joy
1601,1.29E+18,7/31/20,I also met this bear disguised as a dog https://t.co/iJo0jwbh3n,18995373,59612bd882018c51,"Santa Monica, CA",-118.47271,34.00091,LOS ANGELES,1,neutral
1602,1.29E+18,8/1/20,@WmScottBlair @roosterpisces @DoodlesTrks @janetshoemake @Marizellell @azredhen @yrwol7 @JakeHolman57 @ClarkKe95563197 @31BJN @dJuanEpStein Oooh they nasty! I saw the walruses fend off of polar bear. Thr Bear gets injured and good bye nasty bear!,1.02E+18,ef74afb7ccba74d6,"Placentia, CA",-117.82659,33.900215,SAN BERNARDINO,1,fear
1603,1.29E+18,8/1/20,I never thought I could get the living shit scared out of me until I came face to face with a fuckin bear. Goddamn I think I lost my nutsack 🐻😵,9.37E+17,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,sadness
1604,1.29E+18,8/1/20,@1ifiona Cute bear!,2149924620,b0e7385b9c530ddc,"Poway, CA",-116.99641,32.978703,SAN DIEGO,1,joy
1605,1.29E+18,8/1/20,When you’re walking through mammoth streets fucked up and think you see a bear and be like wtf only to realize it’s a real one,55740461,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,disgust
1607,1.29E+18,8/2/20,"Hiked 8 miles
Saw a bear
Tasted water from the waterfall 😊 https://t.co/qLxQ2D8mUG",1059647900,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
1608,1.29E+17,10/26/11,@JusteneJaro That bear is huge.,176215607,3b77caf94bfc81fe,"Los Angeles, CA",-118.37356,34.18242,LOS ANGELES,1,surprise
1609,1.29E+18,8/2/20,"The bear looked around and was like “whew Chile, the GHETTO” and left. https://t.co/9wcrOsxXu3",23166908,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
1610,1.29E+18,8/3/20,Need help spotting the bear? 👀👀👀 It’s a young brown bear rooting around in the brush. https://t.co/L2hS8WQbp3,19872718,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
1611,1.29E+18,8/3/20,"It’s our responsibility to not feed bears! A fed bear is a dead bear. 😕

‘He walked up to the place where a family was having a birthday party, and decided to have some cake. They decided to back off and let him!’ From Photographer, Martin Gollery 
https://t.co/gcJdc5P62R https://t.co/Hz82bMAJaf",2492114508,00e2ddb9544ba5bd,"Truckee, CA",-120.220314,39.321293,PLACER,1,neutral
1612,1.29E+18,8/3/20,Just a bear outside my airbnb in Mammoth no biggie 🥵 https://t.co/eXPiHWp52w,452945111,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,neutral
1615,1.29E+18,8/4/20,"@SouthernerSays We are in Lake Tahoe for 4 nights to escape the heat in Sacramento. After set up camp, a bear slowly walked by. The ranger tried to chase it away, he thinks this one is about 2 years old. The bear is the size of a big dog. We are so lucky to be only 2 hours drive from Sacramento. https://t.co/eOzheZSbgx",26693789,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
1617,1.29E+18,8/4/20,"#August2020 Going to #LakeTahoe for the week. Saw 2 bears in the first 3 hours. This black bear walked in front of us, just taking his time and looking for dinner. 
#TravelwithOdette #MondayVibes #RoadTrip https://t.co/dEBaf1dqrx",26693789,1010bf6d60d4f000,Sugar Pine Point Campground,-120.10385,39.05151,PLACER,1,fear
1618,1.29E+18,8/4/20,@JimmieLeeAcre I need to stay the way from this bear!,18186088,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,anger
1621,1.29E+18,8/5/20,"After our recent encounters hiking with rattle snakes and this past weekend a mama bear and two cubs,  I’ve decided it’s time to finally grow up. @ Los Angeles, California https://t.co/0TmIlzdLb8",348888242,3b77caf94bfc81fe,"Los Angeles, CA",-118.2445,34.0564,LOS ANGELES,1,joy
1622,1.29E+18,8/5/20,"Took some pictures of cliff and beach views around the Crescent City area.  Couldn't believe we spotted a Black Bear wondering on the beach below us!! 🐻🐾  

When we were leaving, the same bear happened to meet us up… https://t.co/zVViOXIbXd",1.09E+18,98278515733d8f3e,"Crescent City, CA",-124.201,41.7548,DEL NORTE,1,surprise
1623,1.29E+18,8/5/20,"Breakfast with Bambi (it’s a male though 🤫) and then an early morning walk around Lake Convict was the perfect way to start our camping trip!
. 
⛺️ I sleep in the Jeep!
.
🐻 A bear weighing 300lbs walked through our… https://t.co/dKEj5MsLRr",19208548,fbd6d2f5a4e4a15e,"California, USA",-118.85778,37.58861,MONO,1,joy
1624,1.29E+18,8/6/20,@Peggyturch I like how they just watch instead of warning the guy there’s a bear there. Anything for a good video. 😂,248506827,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
1625,1.29E+18,8/8/20,Exactly one week later and we have another bear sighting!  This time even closer.  30 feet but we had our spray and he was cool and just split pretty fast after seeing me.  Obviously no picture of the bear as I was… https://t.co/DgNOZpddvQ,348888242,fbd6d2f5a4e4a15e,"California, USA",-118.02257,34.195248,LOS ANGELES,1,neutral
1626,1.29E+18,8/8/20,"Shoe Bear®️ Hikes Yosemite Valley. Yosemite National Park, California. #♻️ #Recycle #GoGreen #PleaseRecycle #TakeCareOfthePlanet #HappyEarth #GreenLiving #RecyclePlastic #ShoeBears  #TakeShoeBearWithYou #Mountains #PineTrees #Stream #River #GreatOutdoors #Explore #Adventure #Trip https://t.co/VhNqzqd1xG",1398532890,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
1627,1.29E+18,8/9/20,Hey Bear! Seen while following the exposed drainage channel of the creek that drains Boggy Meadow and flows just north of @vvr to the currently less than 50% full Lake Edison. @ Vermillion… https://t.co/U7OqhGH8tC,65571813,fbd6d2f5a4e4a15e,"California, USA",-119.16171,37.226063,FRESNO,1,neutral
1628,1.29E+18,8/9/20,"Girls’ trip to Kings Canyon. This is the second times my heart has been breaking and this exact wilderness has helped to suture it back together. Ave totally crushed it for two straight days, scaring off a black bear and committing to this epic hike to Mist Falls. https://t.co/N5zZ2uME3E",7.83E+17,0c76066460178001,Mist Falls,-118.529594,36.793396,FRESNO,1,sadness
1629,1.29E+18,8/10/20,I got to see my neighborhood bear dig through all of my neighbors’ trash cans in the middle of the night for one last time😍 the nostalgia🥵,866747629,7183cae332544afd,"La Verne, CA",-117.82037,34.125534,LOS ANGELES,1,neutral
1630,1.29E+18,8/10/20,"So this weekend my parents crash into a bear 🐻 , they were coming from Lassen in the middle of the night. They describe it so good that it makes you laugh 😂😂( I thought it was a joke at first) lol btw they are good🙏🏻",1.13E+18,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
1631,1.29E+18,8/12/20,"This isn't cute and on public lands it's not legal. These people have effectively signed the death warrant for this bear.

#keepitwild https://t.co/PKJCbjamHP",7.15E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
1632,1.29E+18,8/12/20,"#Bald is beautiful! Ask the #Rock #bjj #jiujitsu #jiujitsulifestyle #patagonia mattytahoe next time you see this guy, ask him about the bear 🐻 cubs that he found inside a Honda Civic! Great Story! @ Roseville,… https://t.co/vMYcpVzRVc",364945355,38109314e8d0ee2f,"Roseville, CA",-121.289,38.7524,PLACER,1,joy
1633,1.29E+18,8/13/20,windy got mauled by a bear gn,3143463847,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
1634,1.29E+18,8/13/20,MY FIRST BEAR SIGHTING. During a meteor shower. In Altadena. Pretty epic. https://t.co/3psM7D09fX,7.15E+17,07d9e3f6b6881002,Echo Mountain Hiking Trails,-118.1445,34.176346,LOS ANGELES,1,fear
1635,1.29E+17,10/27/11,Bear wanders into Jet Propulsion Laboratory campus http://t.co/gjIeBl6T via http://t.co/8Y02GbfM,17304703,e6fc035b8939bd3b,"Arcadia, CA",-118.03244,34.134384,LOS ANGELES,1,neutral
1636,1.29E+18,8/13/20,"Our neighborhood black bear getting a drink from the watering hole. (Ursus americanus) — #bear #blackbear #animalsarefriends #bearlove #mcgeehomegarden @ Inglenook, California https://t.co/VO2jkbraVy",17388074,fbd6d2f5a4e4a15e,"California, USA",-123.75889,39.529724,MENDOCINO,1,fear
1638,1.29E+18,8/15/20,"This happened❤️ Bear Swimming in Yosemite River ++++ Yosemite National Park, California USA ++++ Story: I am walking along the river in the valley to find a spot to take a plunge to beat the heat. Great minds think… https://t.co/k7jzLcWinj",562240550,fbd6d2f5a4e4a15e,"California, USA",-119.590385,37.7469,TUOLUMNE,1,neutral
1639,1.29E+18,8/15/20,"Polar Bear in San Diego ☀️

北極熊在聖地牙哥

#sohot
#superhot
#crazyhot @ San Diego Zoo https://t.co/d3BoC6g6r7",8150392,a592bd6ceb1319f7,"San Diego, CA",-117.14885,32.73574,SAN DIEGO,1,joy
1641,1.30E+18,8/16/20,We hit the bear https://t.co/9iJrIhCzvL,3178884306,6ba08e404aed471f,"Riverside, CA",-117.39284,33.936188,SAN BERNARDINO,1,neutral
1642,1.30E+18,8/17/20,Cuteness overload: Bear cubs escape heatwave in kiddie pool https://t.co/D4h3a9aPyI via @nypost,8.76E+17,7ad2e48aebe2e3ea,"Vincent, CA",-117.92995,34.082493,LOS ANGELES,1,neutral
1643,1.30E+18,8/17/20,"The wildlife on our trip was nothing short of epic. We saw a mama bear with her two cubs walking along the other side of lower Rae lake, which is my preferred bear distance! 🐻 At Rae lakes there were also so many… https://t.co/8rrtjk8jxd",21811086,01dcff4a7b134711,"Bishop, CA",-118.42752,37.35763,INYO,1,joy
